sz.év.;Kategória;nem;1.nap összidõ;2.nap összidõ;3.nap összidõ;4.nap összidõ;eredmény;Megtett táv (km);befejezte;eredmény(perc);átlagos tempó (perc/km);sebesség kategória
1978.0;F3;F;0 days 05:13:08;0 days 05:50:32;0 days 04:44:22;0 days 05:45:03;0 days 21:33:05;196.0;True;1293.0;6.596938775510204;közepesen lassú
1962.0;F4;F;0 days 05:13:14;0 days 05:56:32;0 days 04:47:39;0 days 05:36:35;0 days 21:34:00;196.0;True;1294.0;6.6020408163265305;közepesen lassú
1982.0;F2;F;0 days 05:13:17;0 days 05:48:49;0 days 04:53:20;0 days 05:41:21;0 days 21:36:47;196.0;True;1296.0;6.612244897959184;közepesen lassú
1984.0;N2;N;0 days 05:16:23;0 days 05:56:18;0 days 04:50:13;0 days 05:34:26;0 days 21:37:20;196.0;True;1297.0;6.61734693877551;közepesen lassú
1962.0;F4;F;0 days 05:02:58;0 days 05:53:58;0 days 04:54:26;0 days 05:49:37;0 days 21:40:59;196.0;True;1300.0;6.63265306122449;közepesen lassú
1970.0;F4;F;0 days 04:52:13;0 days 05:40:56;0 days 04:53:05;0 days 06:16:11;0 days 21:42:25;196.0;True;1302.0;6.642857142857143;közepesen lassú
1963.0;F4;F;0 days 04:59:21;0 days 05:57:52;0 days 04:54:34;0 days 05:53:30;0 days 21:45:17;196.0;True;1305.0;6.658163265306122;közepesen lassú
1969.0;F4;F;0 days 05:05:27;0 days 06:09:28;0 days 04:41:46;0 days 05:51:45;0 days 21:48:26;196.0;True;1308.0;6.673469387755102;közepesen lassú
1975.0;N2;N;0 days 04:52:23;0 days 05:32:27;0 days 04:54:26;0 days 06:32:16;0 days 21:51:32;196.0;True;1311.0;6.688775510204081;közepesen lassú
1994.0;F1;F;0 days 04:53:45;0 days 06:04:24;0 days 04:42:32;0 days 06:11:41;0 days 21:52:22;196.0;True;1312.0;6.6938775510204085;közepesen lassú
1972.0;F3;F;0 days 05:06:36;0 days 05:59:32;0 days 04:47:32;0 days 06:00:13;0 days 21:53:53;196.0;True;1313.0;6.698979591836735;közepesen lassú
1970.0;F3;F;0 days 05:10:39;0 days 05:50:29;0 days 04:51:53;0 days 06:02:10;0 days 21:55:11;196.0;True;1315.0;6.709183673469388;közepesen lassú
1991.0;F1;F;0 days 05:15:43;0 days 05:58:30;0 days 04:44:56;0 days 05:56:03;0 days 21:55:12;196.0;True;1315.0;6.709183673469388;közepesen lassú
1969.0;N3;N;0 days 04:54:45;0 days 05:51:12;0 days 04:52:42;0 days 06:16:50;0 days 21:55:29;196.0;True;1315.0;6.709183673469388;közepesen lassú
1961.0;F4;F;0 days 05:10:33;0 days 05:45:11;0 days 05:12:15;0 days 05:52:04;0 days 22:00:03;196.0;True;1320.0;6.73469387755102;közepesen lassú
1957.0;F5;F;0 days 05:16:02;0 days 05:59:12;0 days 04:48:53;0 days 05:57:40;0 days 22:01:47;196.0;True;1321.0;6.739795918367347;közepesen lassú
1980.0;F2;F;0 days 05:25:18;0 days 05:57:29;0 days 04:53:36;0 days 05:46:39;0 days 22:03:02;196.0;True;1323.0;6.75;közepesen lassú
1977.0;N2;N;0 days 05:23:49;0 days 06:07:31;0 days 04:49:30;0 days 05:44:02;0 days 22:04:52;196.0;True;1324.0;6.755102040816326;közepesen lassú
1983.0;F2;F;0 days 05:23:46;0 days 06:07:41;0 days 04:49:32;0 days 05:43:54;0 days 22:04:53;196.0;True;1324.0;6.755102040816326;közepesen lassú
1972.0;F3;F;0 days 05:24:00;0 days 06:00:44;0 days 04:54:05;0 days 05:50:03;0 days 22:08:52;196.0;True;1328.0;6.775510204081633;közepesen lassú
1973.0;F3;F;0 days 05:07:44;0 days 05:49:41;0 days 05:06:05;0 days 06:06:48;0 days 22:10:18;196.0;True;1330.0;6.785714285714286;közepesen lassú
1975.0;N2;N;0 days 05:04:59;0 days 05:56:14;0 days 04:56:46;0 days 06:14:30;0 days 22:12:29;196.0;True;1332.0;6.795918367346939;közepesen lassú
1970.0;F3;F;0 days 05:13:21;0 days 06:17:30;0 days 04:52:57;0 days 05:48:55;0 days 22:12:43;196.0;True;1332.0;6.795918367346939;közepesen lassú
1978.0;F3;F;0 days 05:13:21;0 days 06:17:35;0 days 04:53:02;0 days 05:48:52;0 days 22:12:50;196.0;True;1332.0;6.795918367346939;közepesen lassú
1968.0;N3;N;0 days 05:10:26;0 days 05:53:01;0 days 04:55:06;0 days 06:14:27;0 days 22:13:00;196.0;True;1333.0;6.801020408163265;közepesen lassú
1987.0;N1;N;0 days 05:27:07;0 days 06:08:32;0 days 04:51:44;0 days 05:48:41;0 days 22:16:04;196.0;True;1336.0;6.816326530612245;közepesen lassú
1977.0;F3;F;0 days 05:28:59;0 days 06:00:33;0 days 04:50:09;0 days 05:56:55;0 days 22:16:36;196.0;True;1336.0;6.816326530612245;közepesen lassú
1984.0;F2;F;0 days 05:27:50;0 days 06:08:44;0 days 04:54:07;0 days 05:47:27;0 days 22:18:08;196.0;True;1338.0;6.826530612244898;közepesen lassú
1964.0;F4;F;0 days 05:12:34;0 days 06:28:33;0 days 04:42:51;0 days 05:55:43;0 days 22:19:41;196.0;True;1339.0;6.831632653061225;közepesen lassú
1968.0;F4;F;0 days 05:01:23;0 days 05:50:22;0 days 05:17:08;0 days 06:11:07;0 days 22:20:00;196.0;True;1340.0;6.836734693877551;közepesen lassú
1980.0;F2;F;0 days 05:08:14;0 days 06:09:37;0 days 04:57:51;0 days 06:07:24;0 days 22:23:06;196.0;True;1343.0;6.8520408163265305;közepesen lassú
1970.0;F3;F;0 days 05:21:46;0 days 06:07:02;0 days 04:50:16;0 days 06:04:28;0 days 22:23:32;196.0;True;1343.0;6.8520408163265305;közepesen lassú
1976.0;N2;N;0 days 05:17:41;0 days 06:04:53;0 days 04:55:39;0 days 06:08:12;0 days 22:26:25;196.0;True;1346.0;6.86734693877551;közepesen lassú
1987.0;N1;N;0 days 05:18:03;0 days 06:21:48;0 days 04:52:19;0 days 05:54:59;0 days 22:27:09;196.0;True;1347.0;6.872448979591836;közepesen lassú
1972.0;F3;F;0 days 05:26:28;0 days 06:14:56;0 days 04:49:38;0 days 05:56:19;0 days 22:27:21;196.0;True;1347.0;6.872448979591836;közepesen lassú
1970.0;F3;F;0 days 04:46:20;0 days 06:14:17;0 days 05:12:31;0 days 06:17:10;0 days 22:30:18;196.0;True;1350.0;6.887755102040816;közepesen lassú
1977.0;F3;F;0 days 05:17:21;0 days 06:13:51;0 days 05:00:33;0 days 05:58:47;0 days 22:30:32;196.0;True;1350.0;6.887755102040816;közepesen lassú
1981.0;F2;F;0 days 05:18:50;0 days 06:01:01;0 days 05:16:12;0 days 05:56:43;0 days 22:32:46;196.0;True;1352.0;6.8979591836734695;közepesen lassú
1962.0;F4;F;0 days 05:37:57;0 days 05:54:30;0 days 04:40:11;0 days 06:21:01;0 days 22:33:39;196.0;True;1353.0;6.903061224489796;közepesen lassú
1970.0;N2;N;0 days 05:13:32;0 days 06:18:44;0 days 04:59:24;0 days 06:03:11;0 days 22:34:51;196.0;True;1354.0;6.908163265306122;közepesen lassú
1989.0;N1;N;0 days 05:23:25;0 days 06:04:08;0 days 04:54:11;0 days 06:13:18;0 days 22:35:02;196.0;True;1355.0;6.913265306122449;közepesen lassú
1986.0;F1;F;0 days 04:38:29;0 days 06:10:40;0 days 05:07:47;0 days 06:40:01;0 days 22:36:57;196.0;True;1356.0;6.918367346938775;közepesen lassú
1983.0;F2;F;0 days 05:20:05;0 days 06:09:25;0 days 05:16:46;0 days 05:53:46;0 days 22:40:02;196.0;True;1360.0;6.938775510204081;közepesen lassú
1993.0;F1;F;0 days 04:51:19;0 days 06:05:11;0 days 05:13:10;0 days 06:34:24;0 days 22:44:04;196.0;True;1364.0;6.959183673469388;közepesen lassú
1974.0;F3;F;0 days 05:17:23;0 days 06:34:30;0 days 04:55:00;0 days 06:02:25;0 days 22:49:18;196.0;True;1369.0;6.98469387755102;közepesen lassú
1978.0;F3;F;0 days 05:22:58;0 days 06:11:51;0 days 05:05:48;0 days 06:11:09;0 days 22:51:46;196.0;True;1371.0;6.994897959183674;közepesen lassú
1977.0;N2;N;0 days 05:31:24;0 days 06:05:58;0 days 05:03:21;0 days 06:11:31;0 days 22:52:14;196.0;True;1372.0;7.0;közepesen lassú
1972.0;F3;F;0 days 04:59:22;0 days 06:42:43;0 days 04:56:40;0 days 06:14:12;0 days 22:52:57;196.0;True;1372.0;7.0;közepesen lassú
1978.0;F3;F;0 days 05:39:33;0 days 06:15:16;0 days 04:55:59;0 days 06:03:18;0 days 22:54:06;196.0;True;1374.0;7.010204081632653;közepesen lassú
1984.0;N2;N;0 days 05:26:22;0 days 06:14:12;0 days 05:01:55;0 days 06:12:19;0 days 22:54:48;196.0;True;1374.0;7.010204081632653;közepesen lassú
1976.0;F3;F;0 days 04:54:06;0 days 06:10:07;0 days 05:12:44;0 days 06:38:15;0 days 22:55:12;196.0;True;1375.0;7.01530612244898;közepesen lassú
1990.0;F1;F;0 days 05:25:49;0 days 06:15:28;0 days 04:52:52;0 days 06:21:32;0 days 22:55:41;196.0;True;1375.0;7.01530612244898;közepesen lassú
1975.0;N2;N;0 days 05:43:10;0 days 06:20:26;0 days 04:59:56;0 days 05:54:47;0 days 22:58:19;196.0;True;1378.0;7.030612244897959;lassú
1980.0;F2;F;0 days 05:23:59;0 days 06:27:42;0 days 04:52:30;0 days 06:19:25;0 days 23:03:36;196.0;True;1383.0;7.0561224489795915;lassú
1964.0;F4;F;0 days 05:29:02;0 days 06:24:16;0 days 04:56:33;0 days 06:16:44;0 days 23:06:35;196.0;True;1386.0;7.071428571428571;lassú
1985.0;F1;F;0 days 05:51:36;0 days 06:06:33;0 days 05:08:42;0 days 06:02:24;0 days 23:09:15;196.0;True;1389.0;7.086734693877551;lassú
1975.0;F3;F;0 days 05:28:41;0 days 06:32:57;0 days 05:20:33;0 days 05:49:48;0 days 23:11:59;196.0;True;1391.0;7.096938775510204;lassú
1982.0;F2;F;0 days 05:32:38;0 days 06:27:31;0 days 04:52:31;0 days 06:21:02;0 days 23:13:42;196.0;True;1393.0;7.107142857142857;lassú
1969.0;F4;F;0 days 05:35:50;0 days 06:27:27;0 days 04:59:13;0 days 06:17:27;0 days 23:19:57;196.0;True;1399.0;7.137755102040816;lassú
1972.0;F3;F;0 days 05:35:00;0 days 06:24:47;0 days 05:12:01;0 days 06:11:37;0 days 23:23:25;196.0;True;1403.0;7.158163265306122;lassú
1957.0;F5;F;0 days 05:26:24;0 days 06:19:33;0 days 05:17:17;0 days 06:22:49;0 days 23:26:03;196.0;True;1406.0;7.173469387755102;lassú
1976.0;N2;N;0 days 05:30:15;0 days 06:25:05;0 days 05:16:40;0 days 06:15:26;0 days 23:27:26;196.0;True;1407.0;7.178571428571429;lassú
1972.0;N2;N;0 days 05:12:46;0 days 06:38:45;0 days 05:07:49;0 days 06:31:16;0 days 23:30:36;196.0;True;1410.0;7.1938775510204085;lassú
1959.0;F5;F;0 days 05:27:29;0 days 06:16:39;0 days 05:21:26;0 days 06:30:48;0 days 23:36:22;196.0;True;1416.0;7.224489795918367;lassú
1967.0;F4;F;0 days 05:37:32;0 days 06:24:44;0 days 05:18:59;0 days 06:17:05;0 days 23:38:20;196.0;True;1418.0;7.23469387755102;lassú
1965.0;F4;F;0 days 05:37:39;0 days 06:28:24;0 days 05:17:49;0 days 06:14:40;0 days 23:38:32;196.0;True;1418.0;7.23469387755102;lassú
1977.0;N2;N;0 days 05:37:30;0 days 06:24:59;0 days 05:19:00;0 days 06:17:08;0 days 23:38:37;196.0;True;1418.0;7.23469387755102;lassú
1976.0;F3;F;0 days 05:35:47;0 days 06:36:55;0 days 05:17:46;0 days 06:08:40;0 days 23:39:08;196.0;True;1419.0;7.239795918367347;lassú
1963.0;F4;F;0 days 05:22:17;0 days 06:48:44;0 days 05:14:59;0 days 06:17:01;0 days 23:43:01;196.0;True;1423.0;7.260204081632653;lassú
1962.0;N3;N;0 days 05:44:11;0 days 06:23:16;0 days 05:14:10;0 days 06:30:11;0 days 23:51:48;196.0;True;1431.0;7.301020408163265;lassú
1983.0;F2;F;0 days 05:23:23;0 days 06:16:13;0 days 05:28:14;0 days 06:48:14;0 days 23:56:04;196.0;True;1436.0;7.326530612244898;lassú
1960.0;F4;F;0 days 05:30:57;0 days 06:45:46;0 days 05:29:12;0 days 06:15:05;0 days 23:01:00;196.0;True;1381.0;7.045918367346939;lassú
1973.0;F3;F;0 days 05:30:26;0 days 06:32:05;0 days 05:24:03;0 days 06:36:27;0 days 23:03:01;196.0;True;1383.0;7.0561224489795915;lassú
1977.0;N2;N;0 days 05:46:02;0 days 06:31:42;0 days 05:14:35;0 days 06:34:15;0 days 23:06:34;196.0;True;1386.0;7.071428571428571;lassú
1984.0;F2;F;0 days 05:48:18;0 days 06:42:01;0 days 05:17:59;0 days 06:27:52;0 days 23:16:10;196.0;True;1396.0;7.122448979591836;lassú
1987.0;F1;F;0 days 06:02:13;0 days 06:36:50;0 days 05:14:04;0 days 06:27:50;0 days 23:20:57;196.0;True;1400.0;7.142857142857143;lassú
1974.0;N2;N;0 days 05:36:02;0 days 06:35:32;0 days 05:17:46;0 days 06:51:48;0 days 23:21:08;196.0;True;1401.0;7.1479591836734695;lassú
1974.0;F3;F;0 days 05:17:10;0 days 06:43:13;0 days 05:31:59;0 days 06:57:28;0 days 23:29:50;196.0;True;1409.0;7.188775510204081;lassú
1983.0;F2;F;0 days 05:46:05;0 days 06:23:08;0 days 05:22:36;0 days 07:01:38;0 days 23:33:27;196.0;True;1413.0;7.209183673469388;lassú
1969.0;F4;F;0 days 05:48:34;0 days 06:30:02;0 days 05:28:58;0 days 06:46:52;0 days 23:34:26;196.0;True;1414.0;7.214285714285714;lassú
1993.0;N1;N;0 days 05:41:23;0 days 06:34:48;0 days 05:24:33;0 days 06:58:59;0 days 23:39:43;196.0;True;1419.0;7.239795918367347;lassú
1966.0;N3;N;0 days 05:47:39;0 days 06:45:49;0 days 05:29:45;0 days 06:37:07;0 days 23:40:20;196.0;True;1420.0;7.244897959183674;lassú
1973.0;F3;F;0 days 05:53:20;0 days 06:31:36;0 days 05:36:44;0 days 06:45:05;0 days 23:46:45;196.0;True;1426.0;7.275510204081633;lassú
1978.0;F3;F;0 days 06:03:15;0 days 05:52:42;0 days 05:55:35;0 days 07:12:41;1 days 00:04:13;196.0;True;1444.0;7.36734693877551;lassú
1959.0;F5;F;0 days 05:41:12;0 days 06:54:35;0 days 05:27:01;0 days 07:03:01;1 days 00:05:49;196.0;True;1445.0;7.372448979591836;lassú
1989.0;F1;F;0 days 06:03:54;0 days 06:23:57;0 days 05:59:23;0 days 06:48:45;1 days 00:15:59;196.0;True;1455.0;7.423469387755102;lassú
1974.0;F3;F;0 days 05:35:26;0 days 06:40:41;0 days 05:51:16;0 days 07:24:07;1 days 00:31:30;196.0;True;1471.0;7.505102040816326;lassú
1982.0;N2;N;0 days 05:46:32;0 days 06:52:18;0 days 05:51:00;0 days 07:15:53;1 days 00:45:43;196.0;True;1485.0;7.576530612244898;lassú
1962.0;F4;F;0 days 05:58:56;0 days 06:56:55;0 days 05:51:55;0 days 07:01:33;1 days 00:49:19;196.0;True;1489.0;7.596938775510204;lassú
1972.0;F3;F;0 days 05:57:25;0 days 06:59:05;0 days 06:04:36;0 days 07:12:33;1 days 01:13:39;196.0;True;1513.0;7.719387755102041;lassú
1973.0;F3;F;0 days 06:03:15;0 days 07:25:32;0 days 05:55:39;0 days 07:12:41;1 days 01:37:07;196.0;True;1537.0;7.841836734693878;lassú
1958.0;F5;F;0 days 05:57:39;0 days 07:08:26;0 days 06:16:35;0 days 07:30:18;1 days 01:52:58;196.0;True;1552.0;7.918367346938775;lassú
1974.0;F3;F;0 days 04:52:54;;0 days 05:03:50;0 days 06:16:47;0 days 16:13:31;143.0;False;973.0;6.804195804195804;közepesen lassú
1981.0;F2;F;0 days 03:45:05;0 days 04:14:07;;;0 days 07:59:12;101.0;False;479.0;4.742574257425742;gyors
1973.0;F3;F;0 days 05:19:29;0 days 06:26:51;0 days 05:07:45;;0 days 16:54:05;145.0;False;1014.0;6.993103448275862;közepesen lassú
1969.0;F4;F;0 days 05:48:06;0 days 06:57:48;;;0 days 12:45:54;101.0;False;765.0;7.574257425742574;lassú
1965.0;F4;F;0 days 05:39:16;;;;0 days 05:39:16;48.0;False;339.0;7.0625;lassú
1972.0;F3;F;0 days 04:43:17;0 days 05:27:10;0 days 04:10:39;;0 days 14:21:06;161.0;False;861.0;5.3478260869565215;gyors
1993.0;N1;N;0 days 05:05:49;;0 days 04:14:43;0 days 05:16:37;0 days 14:37:09;143.0;False;877.0;6.1328671328671325;közepes
1975.0;F3;F;0 days 05:25:55;;;;0 days 05:25:55;48.0;False;325.0;6.770833333333333;közepesen lassú
1958.0;F5;F;0 days 05:42:32;;0 days 04:41:40;0 days 05:44:18;0 days 16:08:30;143.0;False;968.0;6.769230769230769;közepesen lassú
1972.0;N2;N;0 days 04:55:37;;;;0 days 04:55:37;48.0;False;295.0;6.145833333333333;közepes
1979.0;F3;F;0 days 05:46:26;0 days 06:37:54;;;0 days 12:24:20;115.0;False;744.0;6.469565217391304;közepes
1978.0;F3;F;0 days 04:57:56;;;;0 days 04:57:56;48.0;False;297.0;6.1875;közepes
1974.0;F3;F;0 days 04:38:19;0 days 05:17:49;0 days 04:23:06;;0 days 14:19:14;145.0;False;859.0;5.924137931034482;közepesen gyors
1968.0;F4;F;0 days 05:11:04;;;;0 days 05:11:04;80.0;False;311.0;3.8875;gyors
1975.0;F3;F;0 days 04:20:42;0 days 04:55:24;0 days 04:14:43;;0 days 13:30:49;145.0;False;810.0;5.586206896551724;közepesen gyors
1971.0;F3;F;0 days 05:50:07;;;;0 days 05:50:07;80.0;False;350.0;4.375;gyors
1973.0;F3;F;0 days 05:32:00;;0 days 04:40:49;0 days 06:29:54;0 days 16:42:43;143.0;False;1002.0;7.006993006993007;közepesen lassú
1976.0;F3;F;0 days 03:20:17;0 days 03:30:29;0 days 02:46:29;;0 days 09:37:15;145.0;False;577.0;3.9793103448275864;gyors
1968.0;F4;F;0 days 05:16:31;0 days 06:25:26;0 days 05:10:42;;0 days 16:52:39;145.0;False;1012.0;6.979310344827586;közepesen lassú
1981.0;N2;N;0 days 06:02:55;;;;0 days 06:02:55;48.0;False;362.0;7.541666666666667;lassú
1976.0;N2;N;0 days 05:59:50;;0 days 05:41:36;0 days 06:54:42;0 days 18:36:08;143.0;False;1116.0;7.804195804195804;lassú
1967.0;F4;F;0 days 05:11:07;0 days 06:19:23;;;0 days 11:30:30;101.0;False;690.0;6.8316831683168315;közepesen lassú
1963.0;F4;F;0 days 05:56:33;;;;0 days 05:56:33;48.0;False;356.0;7.416666666666667;lassú
1980.0;F2;F;0 days 04:59:30;0 days 06:01:39;;;0 days 11:01:09;132.0;False;661.0;5.007575757575758;gyors
1965.0;F4;F;0 days 04:42:57;0 days 06:39:15;;;0 days 11:22:12;101.0;False;682.0;6.752475247524752;közepesen lassú
1977.0;N2;N;0 days 05:22:30;0 days 06:05:47;0 days 05:18:19;;0 days 16:46:36;145.0;False;1006.0;6.937931034482759;közepesen lassú
1993.0;F1;F;0 days 05:27:20;;;;0 days 05:27:20;78.0;False;327.0;4.1923076923076925;gyors
1977.0;F3;F;0 days 05:20:44;0 days 06:14:35;0 days 05:05:24;;0 days 16:40:43;161.0;False;1000.0;6.211180124223603;közepes
1970.0;F3;F;0 days 04:15:28;0 days 05:02:30;0 days 03:41:36;;0 days 12:59:34;145.0;False;779.0;5.372413793103449;gyors
1976.0;F3;F;0 days 05:35:16;;;;0 days 05:35:16;48.0;False;335.0;6.979166666666667;közepesen lassú
1968.0;F4;F;;;;0 days 07:53:21;0 days 07:53:21;82.0;False;473.0;5.7682926829268295;közepesen gyors
1969.0;F4;F;0 days 04:34:48;;0 days 04:12:19;;0 days 08:47:07;108.0;False;527.0;4.87962962962963;gyors
1978.0;F3;F;0 days 05:08:52;;;;0 days 05:08:52;48.0;False;308.0;6.416666666666667;közepes
1989.0;F1;F;0 days 06:03:56;;0 days 05:59:32;0 days 06:48:39;0 days 18:52:07;143.0;False;1132.0;7.916083916083916;lassú
1977.0;F3;F;0 days 03:13:40;0 days 03:39:27;0 days 03:02:53;0 days 03:36:50;0 days 13:32:50;196.0;True;812.0;4.142857142857143;gyors
1994.0;F1;F;0 days 03:40:44;0 days 04:10:55;0 days 03:17:34;0 days 03:55:17;0 days 15:04:30;196.0;True;904.0;4.612244897959184;gyors
1983.0;N2;N;0 days 03:38:56;0 days 04:04:02;0 days 03:22:50;0 days 04:11:14;0 days 15:17:02;196.0;True;917.0;4.678571428571429;gyors
1980.0;F2;F;0 days 03:24:41;0 days 04:13:36;0 days 03:25:36;0 days 04:17:44;0 days 15:21:37;196.0;True;921.0;4.698979591836735;gyors
1981.0;F2;F;0 days 03:49:15;0 days 04:15:34;0 days 03:24:28;0 days 03:58:42;0 days 15:27:59;196.0;True;927.0;4.729591836734694;gyors
1976.0;F3;F;0 days 03:53:41;0 days 04:25:22;0 days 03:24:13;0 days 04:01:01;0 days 15:44:17;196.0;True;944.0;4.816326530612245;gyors
1977.0;F3;F;0 days 03:52:13;0 days 04:21:43;0 days 03:22:51;0 days 04:15:51;0 days 15:52:38;196.0;True;952.0;4.857142857142857;gyors
1988.0;F1;F;0 days 03:44:30;0 days 04:25:39;0 days 03:31:34;0 days 04:12:26;0 days 15:54:09;196.0;True;954.0;4.86734693877551;gyors
1977.0;F3;F;0 days 03:32:46;0 days 04:24:10;0 days 03:33:26;0 days 04:25:20;0 days 15:55:42;196.0;True;955.0;4.872448979591836;gyors
1979.0;N2;N;0 days 03:56:07;0 days 04:21:28;0 days 03:28:44;0 days 04:12:48;0 days 15:59:07;196.0;True;959.0;4.892857142857143;gyors
1974.0;F3;F;0 days 03:47:30;0 days 04:24:43;0 days 03:32:50;0 days 04:14:37;0 days 15:59:40;196.0;True;959.0;4.892857142857143;gyors
1986.0;F1;F;0 days 03:56:10;0 days 04:38:29;0 days 03:26:38;0 days 04:02:45;0 days 16:04:02;196.0;True;964.0;4.918367346938775;gyors
1990.0;F1;F;0 days 03:50:32;0 days 04:33:04;0 days 03:35:57;0 days 04:06:13;0 days 16:05:46;196.0;True;965.0;4.923469387755102;gyors
1986.0;F1;F;0 days 03:57:49;0 days 04:25:43;0 days 03:40:27;0 days 04:10:27;0 days 16:14:26;196.0;True;974.0;4.969387755102041;gyors
1968.0;F4;F;0 days 03:58:22;0 days 04:30:53;0 days 03:36:56;0 days 04:15:00;0 days 16:21:11;196.0;True;981.0;5.005102040816326;gyors
1975.0;F3;F;0 days 03:53:16;0 days 04:23:49;0 days 03:38:53;0 days 04:27:27;0 days 16:23:25;196.0;True;983.0;5.01530612244898;gyors
1980.0;N2;N;0 days 04:05:11;0 days 04:30:59;0 days 03:40:27;0 days 04:14:08;0 days 16:30:45;196.0;True;990.0;5.051020408163265;gyors
1973.0;F3;F;0 days 03:59:13;0 days 04:38:40;0 days 03:37:19;0 days 04:18:54;0 days 16:34:06;196.0;True;994.0;5.071428571428571;gyors
1983.0;N2;N;0 days 04:03:25;0 days 04:29:55;0 days 03:41:47;0 days 04:19:16;0 days 16:34:23;196.0;True;994.0;5.071428571428571;gyors
1964.0;F4;F;0 days 03:54:10;0 days 04:30:26;0 days 03:37:38;0 days 04:33:17;0 days 16:35:31;196.0;True;995.0;5.076530612244898;gyors
1981.0;F2;F;0 days 04:02:40;0 days 04:30:58;0 days 03:35:07;0 days 04:29:40;0 days 16:38:25;196.0;True;998.0;5.091836734693878;gyors
1974.0;F3;F;0 days 04:08:12;0 days 04:29:56;0 days 03:36:52;0 days 04:24:08;0 days 16:39:08;196.0;True;999.0;5.096938775510204;gyors
1976.0;F3;F;0 days 04:06:35;0 days 04:33:45;0 days 03:38:53;0 days 04:24:55;0 days 16:44:08;196.0;True;1004.0;5.122448979591836;gyors
1976.0;N2;N;0 days 04:07:38;0 days 04:32:37;0 days 03:42:32;0 days 04:21:36;0 days 16:44:23;196.0;True;1004.0;5.122448979591836;gyors
1984.0;F1;F;0 days 04:02:16;0 days 04:38:45;0 days 03:41:45;0 days 04:25:09;0 days 16:47:55;196.0;True;1007.0;5.137755102040816;gyors
1975.0;F3;F;0 days 03:56:22;0 days 04:49:21;0 days 03:37:40;0 days 04:31:03;0 days 16:54:26;196.0;True;1014.0;5.173469387755102;gyors
1974.0;N2;N;0 days 04:12:07;0 days 04:37:19;0 days 03:40:30;0 days 04:32:46;0 days 17:02:42;196.0;True;1022.0;5.214285714285714;gyors
1977.0;F3;F;0 days 03:57:00;0 days 04:45:39;0 days 03:40:13;0 days 04:43:16;0 days 17:06:08;196.0;True;1026.0;5.23469387755102;gyors
1968.0;N3;N;0 days 04:12:30;0 days 04:37:01;0 days 03:48:37;0 days 04:30:36;0 days 17:08:44;196.0;True;1028.0;5.244897959183674;gyors
1973.0;F3;F;0 days 04:09:57;0 days 04:45:53;0 days 03:45:28;0 days 04:43:53;0 days 17:25:11;196.0;True;1045.0;5.331632653061225;gyors
1978.0;F3;F;0 days 04:27:46;0 days 04:43:02;0 days 03:47:41;0 days 04:28:13;0 days 17:26:42;196.0;True;1046.0;5.336734693877551;gyors
1986.0;F1;F;0 days 04:21:12;0 days 04:33:17;0 days 03:59:37;0 days 04:34:06;0 days 17:28:12;196.0;True;1048.0;5.346938775510204;gyors
1981.0;F2;F;0 days 04:29:19;0 days 04:42:54;0 days 03:49:28;0 days 04:26:59;0 days 17:28:40;196.0;True;1048.0;5.346938775510204;gyors
1975.0;F3;F;0 days 04:01:26;0 days 04:34:03;0 days 03:35:35;0 days 05:22:45;0 days 17:33:49;196.0;True;1053.0;5.372448979591836;gyors
1988.0;F1;F;0 days 04:29:18;0 days 04:45:18;0 days 03:49:22;0 days 04:30:17;0 days 17:34:15;196.0;True;1054.0;5.377551020408164;gyors
1977.0;F3;F;0 days 04:06:20;0 days 04:43:56;0 days 03:53:08;0 days 04:52:35;0 days 17:35:59;196.0;True;1055.0;5.38265306122449;gyors
1965.0;F4;F;0 days 04:23:04;0 days 04:53:37;0 days 03:47:29;0 days 04:31:53;0 days 17:36:03;196.0;True;1056.0;5.387755102040816;gyors
1978.0;N2;N;0 days 04:02:36;0 days 04:46:10;0 days 03:56:00;0 days 04:52:23;0 days 17:37:09;196.0;True;1057.0;5.392857142857143;gyors
1979.0;F2;F;0 days 04:23:33;0 days 04:57:22;0 days 03:50:23;0 days 04:27:58;0 days 17:39:16;196.0;True;1059.0;5.403061224489796;gyors
1983.0;F2;F;0 days 04:08:55;0 days 04:49:05;0 days 03:51:02;0 days 04:50:17;0 days 17:39:19;196.0;True;1059.0;5.403061224489796;gyors
1968.0;F4;F;0 days 04:08:39;0 days 04:43:53;0 days 04:01:13;0 days 04:46:14;0 days 17:39:59;196.0;True;1059.0;5.403061224489796;gyors
